idx,full_addr,legal_cd,fclt_nm,fclt_addr,fclt_type
2649,충청남도 보령시 주포면,4418031000,창동,충청남도 보령시,지방
2650,충청남도 보령시 죽정동,4418010200,창동,충청남도 보령시,지방
2651,충청남도 보령시 천북면,4418033000,창동,충청남도 보령시,지방
2652,충청남도 보령시 청라면,4418035000,보령,충청남도,광역
2653,충청남도 보령시 청소면,4418034000,보령,충청남도,광역
2654,충청남도 보령시 화산동,4418010300,창동,충청남도 보령시,지방
2655,충청남도 부여군 구룡면,4476035000,석성,충청남도 부여군,광역
2656,충청남도 부여군 규암면,4476031000,석성,충청남도 부여군,광역
2657,충청남도 부여군 남면,4476038000,석성,충청남도 부여군,광역
2658,충청남도 부여군 내산면,4476034000,석성,충청남도 부여군,광역
2659,충청남도 부여군 부여읍,4476025000,석성,충청남도 부여군,광역
2660,충청남도 부여군 석성면,4476044000,석성,충청남도 부여군,광역
2661,충청남도 부여군 세도면,4476043000,석성,충청남도 부여군,광역
2662,충청남도 부여군 양화면,4476040000,석성,충청남도 부여군,광역
2663,충청남도 부여군 옥산면,4476037000,석성,충청남도 부여군,광역
2664,충청남도 부여군 외산면,4476033000,석성,충청남도 부여군,광역
2665,충청남도 부여군 은산면,4476032000,석성,충청남도 부여군,광역
2666,충청남도 부여군 임천면,4476041000,석성,충청남도 부여군,광역
2667,충청남도 부여군 장암면,4476042000,석성,충청남도 부여군,광역
2668,충청남도 부여군 초촌면,4476045000,석성,충청남도 부여군,광역
2669,충청남도 부여군 충화면,4476039000,석성,충청남도 부여군,광역
2670,충청남도 부여군 홍산면,4476036000,석성,충청남도 부여군,광역
2671,충청남도 서산시 갈산동,4421010300,보령,충청남도,광역
2672,충청남도 서산시 고북면,4421040000,보령,충청남도,광역
2673,충청남도 서산시 대산읍,4421025000,보령,충청남도,광역
2674,충청남도 서산시 덕지천동,4421011400,보령,충청남도,광역
2675,충청남도 서산시 동문동,4421010200,보령,충청남도,광역
2676,충청남도 서산시 부석면,4421032000,보령,충청남도,광역
2677,충청남도 서산시 석남동,4421010800,보령,충청남도,광역
2678,충청남도 서산시 석림동,4421010700,보령,충청남도,광역
2679,충청남도 서산시 성연면,4421036000,보령,충청남도,광역
2680,충청남도 서산시 수석동,4421010600,보령,충청남도,광역
2681,충청남도 서산시 양대동,4421011100,보령,충청남도,광역
2682,충청남도 서산시 예천동,4421010900,보령,충청남도,광역
2683,충청남도 서산시 오남동,4421011200,보령,충청남도,광역
2684,충청남도 서산시 온석동,4421010400,보령,충청남도,광역
2685,충청남도 서산시 운산면,4421038000,보령,충청남도,광역
2686,충청남도 서산시 음암면,4421037000,보령,충청남도,광역
2687,충청남도 서산시 읍내동,4421010100,보령,충청남도,광역
2688,충청남도 서산시 인지면,4421031000,보령,충청남도,광역
2689,충청남도 서산시 잠홍동,4421010500,보령,충청남도,광역
2690,충청남도 서산시 장동,4421011300,보령,충청남도,광역
2691,충청남도 서산시 죽성동,4421011000,보령,충청남도,광역
2692,충청남도 서산시 지곡면,4421034000,보령,충청남도,광역
2693,충청남도 서산시 팔봉면,4421033000,보령,충청남도,광역
2694,충청남도 서산시 해미면,4421039000,보령,충청남도,광역
2695,충청남도 서천군 기산면,4477033000,고산,전라북도,광역
2696,충청남도 서천군 마산면,4477035000,고산,전라북도,광역
2697,충청남도 서천군 마서면,4477031000,보령,충청남도,광역
2698,충청남도 서천군 문산면,4477037000,보령,충청남도,광역
2699,충청남도 서천군 비인면,4477040000,보령,충청남도,광역
2700,충청남도 서천군 서면,4477041000,보령,충청남도,광역
2701,충청남도 서천군 서천읍,4477025300,보령,충청남도,광역
2702,충청남도 서천군 시초면,4477036000,보령,충청남도,광역
2703,충청남도 서천군 장항읍,4477025000,고산,전라북도,광역
2704,충청남도 서천군 종천면,4477039000,보령,충청남도,광역
2705,충청남도 서천군 판교면,4477038000,보령,충청남도,광역
2706,충청남도 서천군 한산면,4477034000,고산,전라북도,광역
2707,충청남도 서천군 화양면,4477032000,고산,전라북도,광역
2708,충청남도 아산시 권곡동,4420011400,천안,충청남도 천안시,광역
2709,충청남도 아산시 기산동,4420010400,천안,충청남도 천안시,광역
2710,충청남도 아산시 남동,4420011900,천안,충청남도 천안시,광역
2711,충청남도 아산시 도고면,4420040000,천안,충청남도 천안시,광역
2712,충청남도 아산시 둔포면,4420036000,천안,충청남도 천안시,광역
2713,충청남도 아산시 득산동,4420011600,천안,충청남도 천안시,광역
2714,충청남도 아산시 모종동,4420011300,천안,충청남도 천안시,광역
2715,충청남도 아산시 방축동,4420010300,천안,충청남도 천안시,광역
2716,충청남도 아산시 배미동,4420011500,천안,충청남도 천안시,광역
2717,충청남도 아산시 배방읍,4420025300,천안,충청남도 천안시,광역
2718,충청남도 아산시 법곡동,4420010700,천안,충청남도 천안시,광역
2719,충청남도 아산시 선장면,4420039000,천안,충청남도 천안시,광역
2720,충청남도 아산시 송악면,4420031000,천안,충청남도 천안시,광역
2721,충청남도 아산시 신동,4420011800,천안,충청남도 천안시,광역
2722,충청남도 아산시 신인동,4420010600,천안,충청남도 천안시,광역
2723,충청남도 아산시 신창면,4420041000,천안,충청남도 천안시,광역
2724,충청남도 아산시 실옥동,4420010200,천안,충청남도 천안시,광역
2725,충청남도 아산시 염치읍,4420025000,천안,충청남도 천안시,광역
2726,충청남도 아산시 영인면,4420037000,아산(생활),충청남도 아산시,광역
2727,충청남도 아산시 온천동,4420010100,천안,충청남도 천안시,광역
2728,충청남도 아산시 용화동,4420011200,천안,충청남도 천안시,광역
2729,충청남도 아산시 음봉면,4420035000,천안,충청남도 천안시,광역
2730,충청남도 아산시 읍내동,4420011000,천안,충청남도 천안시,광역
2731,충청남도 아산시 인주면,4420038000,아산(생활),충청남도 아산시,광역
2732,충청남도 아산시 장존동,4420010800,천안,충청남도 천안시,광역
2733,충청남도 아산시 점양동,4420011700,천안,충청남도 천안시,광역
2734,충청남도 아산시 좌부동,4420010900,천안,충청남도 천안시,광역
2735,충청남도 아산시 초사동,4420010500,천안,충청남도 천안시,광역
2736,충청남도 아산시 탕정면,4420033000,천안,충청남도 천안시,광역
2737,충청남도 아산시 풍기동,4420011100,천안,충청남도 천안시,광역
2738,충청남도 예산군 고덕면,4481038000,덕산,충청남도,지방
2739,충청남도 예산군 광시면,4481033000,예산,충청남도,지방
2740,충청남도 예산군 대술면,4481031000,예산,충청남도,지방
2741,충청남도 예산군 대흥면,4481034000,예산,충청남도,지방
2742,충청남도 예산군 덕산면,4481036000,덕산,충청남도,지방
2743,충청남도 예산군 봉산면,4481037000,덕산,충청남도,지방
2744,충청남도 예산군 삽교읍,4481025300,예산,충청남도,지방
2745,충청남도 예산군 신암면,4481039000,예산,충청남도,지방
2746,충청남도 예산군 신양면,4481032000,예산,충청남도,지방
2747,충청남도 예산군 예산읍,4481025000,예산,충청남도,지방
2748,충청남도 예산군 오가면,4481040000,예산,충청남도,지방
2749,충청남도 예산군 응봉면,4481035000,예산,충청남도,지방
2750,충청남도 천안시 동남구 광덕면,4413132000,천안,충청남도 천안시,광역
2751,충청남도 천안시 동남구 구룡동,4413112000,천안,충청남도 천안시,광역
2752,충청남도 천안시 동남구 구성동,4413110800,천안,충청남도 천안시,광역
2753,충청남도 천안시 동남구 다가동,4413111400,천안,충청남도 천안시,광역
2754,충청남도 천안시 동남구 대흥동,4413110100,천안,충청남도 천안시,광역
2755,충청남도 천안시 동남구 동면,4413137000,병천,충청남도 천안시,지방
2756,충청남도 천안시 동남구 목천읍,4413125000,천안,충청남도 천안시,광역
2757,충청남도 천안시 동남구 문화동,4413110300,천안,충청남도 천안시,광역
2758,충청남도 천안시 동남구 병천면,4413136000,병천,충청남도 천안시,지방
2759,충청남도 천안시 동남구 봉명동,4413111300,천안,충청남도 천안시,광역
2760,충청남도 천안시 동남구 북면,4413133000,천안,충청남도 천안시,광역
2761,충청남도 천안시 동남구 사직동,4413110400,천안,충청남도 천안시,광역
2762,충청남도 천안시 동남구 삼룡동,4413111000,천안,충청남도 천안시,광역
2763,충청남도 천안시 동남구 성남면,4413134000,천안,충청남도 천안시,광역
2764,충청남도 천안시 동남구 성황동,4413110200,천안,충청남도 천안시,광역
2765,충청남도 천안시 동남구 수신면,4413135000,병천,충청남도 천안시,지방
2766,충청남도 천안시 동남구 신방동,4413111600,천안,충청남도 천안시,광역
2767,충청남도 천안시 동남구 신부동,4413111800,천안,충청남도 천안시,광역
2768,충청남도 천안시 동남구 쌍용동,4413111700,천안,충청남도 천안시,광역
2769,충청남도 천안시 동남구 안서동,4413111900,천안,충청남도 천안시,광역
2770,충청남도 천안시 동남구 영성동,4413110500,천안,충청남도 천안시,광역
2771,충청남도 천안시 동남구 오룡동,4413110600,천안,충청남도 천안시,광역
2772,충청남도 천안시 동남구 용곡동,4413111500,천안,충청남도 천안시,광역
2773,충청남도 천안시 동남구 원성동,4413110700,천안,충청남도 천안시,광역
2774,충청남도 천안시 동남구 유량동,4413111200,천안,충청남도 천안시,광역
2775,충청남도 천안시 동남구 청당동,4413111100,천안,충청남도 천안시,광역
