pfcn_plnt_nm,sido_nm,ctpr_cd,adstrd_nm,adstrd_cd,legaldong_cd,legaldong_nm
암사정수장,서울특별시,서울특별시,수서동,1168075000,11680115,수서동
암사정수장,서울특별시,서울특별시,신길1동,1156063000,11560132,신길동
암사정수장,서울특별시,서울특별시,신길3동,1156065000,11560132,신길동
암사정수장,서울특별시,서울특별시,신길4동,1156066000,11560132,신길동
암사정수장,서울특별시,서울특별시,신길5동,1156067000,11560132,신길동
암사정수장,서울특별시,서울특별시,신길6동,1156068000,11560132,신길동
암사정수장,서울특별시,서울특별시,신길7동,1156069000,11560132,신길동
암사정수장,서울특별시,서울특별시,신대방1동,1159067000,11590109,신대방동
암사정수장,서울특별시,서울특별시,신대방2동,1159068000,11590109,신대방동
암사정수장,서울특별시,서울특별시,신도림동,1153051000,11530101,신도림동
암사정수장,서울특별시,서울특별시,신림동,1162069500,11620102,신림동
암사정수장,서울특별시,서울특별시,신사동,1162068500,11620102,신림동
암사정수장,서울특별시,서울특별시,신사동,1168051000,11680107,신사동
암사정수장,서울특별시,서울특별시,신원동,1162065500,11620102,신림동
암사정수장,서울특별시,서울특별시,암사1동,1174057000,11740107,암사동
암사정수장,서울특별시,서울특별시,암사2동,1174058000,11740107,암사동
암사정수장,서울특별시,서울특별시,암사3동,1174059000,11740107,암사동
암사정수장,서울특별시,서울특별시,압구정동,1168054500,11680107,신사동
암사정수장,서울특별시,서울특별시,양재1동,1165065100,11650102,양재동
암사정수장,서울특별시,서울특별시,양재2동,1165065200,11650102,양재동
암사정수장,서울특별시,서울특별시,양평1동,1156061000,11560125,양평동1가
암사정수장,서울특별시,서울특별시,양평2동,1156062000,11560127,양평동3가
암사정수장,서울특별시,서울특별시,여의동,1156054000,11560110,여의도동
암사정수장,서울특별시,서울특별시,역삼1동,1168064000,11680101,역삼동
암사정수장,서울특별시,서울특별시,역삼2동,1168065000,11680101,역삼동
암사정수장,서울특별시,서울특별시,영등포동,1156053500,11560101,영등포동
암사정수장,서울특별시,서울특별시,영등포본동,1156051500,11560101,영등포동
암사정수장,서울특별시,서울특별시,용문동,1117059000,11170120,도원동
암사정수장,서울특별시,서울특별시,원효로1동,1117056000,11170112,원효로1가
암사정수장,서울특별시,서울특별시,원효로2동,1117057000,11170114,신창동
암사정수장,서울특별시,서울특별시,은천동,1162060500,11620101,봉천동
암사정수장,서울특별시,서울특별시,이촌1동,1117063000,11170129,이촌동
암사정수장,서울특별시,서울특별시,이촌2동,1117064000,11170129,이촌동
암사정수장,서울특별시,서울특별시,인헌동,1162062500,11620101,봉천동
암사정수장,서울특별시,서울특별시,일원1동,1168073000,11680114,일원동
암사정수장,서울특별시,서울특별시,일원2동,1168074000,11680103,개포동
암사정수장,서울특별시,서울특별시,일원본동,1168072000,11680114,일원동
암사정수장,서울특별시,서울특별시,잠원동,1165054000,11650106,잠원동
암사정수장,서울특별시,서울특별시,조원동,1162072500,11620102,신림동
암사정수장,서울특별시,서울특별시,중앙동,1162061500,11620101,봉천동
암사정수장,서울특별시,서울특별시,천호1동,1174060000,11740109,천호동
암사정수장,서울특별시,서울특별시,천호2동,1174061000,11740109,천호동
암사정수장,서울특별시,서울특별시,천호3동,1174062000,11740109,천호동
암사정수장,서울특별시,서울특별시,청담동,1168056500,11680104,청담동
암사정수장,서울특별시,서울특별시,청룡동,1162059500,11620101,봉천동
암사정수장,서울특별시,서울특별시,청림동,1162054500,11620101,봉천동
암사정수장,서울특별시,서울특별시,청파동,1117055500,11170108,서계동
암사정수장,서울특별시,서울특별시,한강로동,1117062500,11170124,한강로1가
암사정수장,서울특별시,서울특별시,행운동,1162057500,11620101,봉천동
암사정수장,서울특별시,서울특별시,효창동,1117058000,11170119,효창동
암사정수장,서울특별시,서울특별시,흑석동,1159060500,11590105,흑석동
애월정수장,제주특별자치도,제주시,노형동,5011066000,50110122,노형동
애월정수장,제주특별자치도,제주시,연동,5011065000,50110137,연동
약산정수장,전라남도,완도군,고금면,4689033000,46890330,고금면
약산정수장,전라남도,완도군,약산면,4689034000,46890340,약산면
약성정수장,경상북도,포항시,흥해읍,4711325000,47113250,흥해읍
양동정수장,경기도,양평군,양동면,4183038000,41830380,양동면
양산정수장,경상남도,양산시,동면,4833031000,48330310,동면
양산정수장,경상남도,양산시,상북면,4833033000,48330330,상북면
양산정수장,경상남도,양산시,하북면,4833034000,48330340,하북면
양서정수장,경기도,양평군,서종면,4183035000,41830350,서종면
양서정수장,경기도,양평군,양서면,4183033000,41830330,양서면
양양정수장,강원도,양양군,강현면,4283035000,42830350,강현면
양양정수장,강원도,양양군,서면,4283031000,42830310,서면
양양정수장,강원도,양양군,손양면,4283032000,42830320,손양면
양양정수장,강원도,양양군,양양읍,4283025000,42830250,양양읍
양양정수장,강원도,양양군,현남면,4283034000,42830340,현남면
양양정수장,강원도,양양군,현북면,4283033000,42830330,현북면
양평통합정수장,경기도,양평군,강상면,4183031000,41830310,강상면
양평통합정수장,경기도,양평군,강하면,4183032000,41830320,강하면
양평통합정수장,경기도,양평군,개군면,4183041000,41830410,개군면
양평통합정수장,경기도,양평군,양평읍,4183025000,41830250,양평읍
양평통합정수장,경기도,양평군,옥천면,4183034000,41830340,옥천면
양평통합정수장,경기도,양평군,용문면,4183040000,41830400,용문면
양평통합정수장,경기도,양평군,지평면,4183039500,41830395,지평면
어은정수장,전라남도,신안군,하의면,4691037000,46910370,하의면
여량정수장,강원도,정선군,여량면,4277037000,42770370,여량면
여주정수장,경기도,여주시,가남읍,4167025000,41670250,가남읍
여주정수장,경기도,여주시,강천면,4167037000,41670370,강천면
여주정수장,경기도,여주시,금사면,4167033000,41670330,금사면
여주정수장,경기도,여주시,능서면,4167034000,41670340,능서면
여주정수장,경기도,여주시,대신면,4167035000,41670350,대신면
여주정수장,경기도,여주시,북내면,4167036000,41670360,북내면
여주정수장,경기도,여주시,산북면,4167038000,41670380,산북면
여주정수장,경기도,여주시,여흥동,4167051000,41670101,상동
여주정수장,경기도,여주시,오학동,4167053000,41670120,천송동
여주정수장,경기도,여주시,점동면,4167031000,41670310,점동면
여주정수장,경기도,여주시,중앙동,4167052000,41670103,창동
여주정수장,경기도,여주시,흥천면,4167032000,41670320,흥천면
연곡정수장,강원도,강릉시,연곡면,4215037000,42150370,연곡면
연곡정수장,강원도,강릉시,주문진읍,4215025000,42150250,주문진읍
연암정수장,전라남도,영광군,군남면,4687035000,46870350,군남면
연암정수장,전라남도,영광군,군서면,4687034000,46870340,군서면
연암정수장,전라남도,영광군,대마면,4687031000,46870310,대마면
연암정수장,전라남도,영광군,묘량면,4687032000,46870320,묘량면
연암정수장,전라남도,영광군,불갑면,4687033000,46870330,불갑면
연천정수장,경기도,연천군,군남면,4180031000,41800310,군남면
연천정수장,경기도,연천군,미산면,4180034000,41800340,미산면
연천정수장,경기도,연천군,백학면,4180033000,41800330,백학면
연천정수장,경기도,연천군,신서면,4180036000,41800360,신서면
연천정수장,경기도,연천군,연천읍,4180025000,41800250,연천읍
연천정수장,경기도,연천군,왕징면,4180035000,41800350,왕징면
연천정수장,경기도,연천군,장남면,4180038000,41800380,장남면
연천정수장,경기도,연천군,전곡읍,4180025300,41800253,전곡읍
연천정수장,경기도,연천군,중면,4180037000,41800370,중면
연천정수장,경기도,연천군,청산면,4180032000,41800320,청산면
연풍정수장,충청북도,괴산군,연풍면,4376033000,43760330,연풍면
염산정수장,전라남도,영광군,염산면,4687036000,46870360,염산면
영광제2정수장,전라남도,영광군,영광읍,4687025000,46870250,영광읍
영덕정수장,경상북도,영덕군,강구면,4777031000,47770310,강구면
영덕정수장,경상북도,영덕군,영덕읍,4777025000,47770250,영덕읍
영동정수장,충청북도,영동군,심천면,4374040000,43740400,심천면
영동정수장,충청북도,영동군,양강면,4374036000,43740360,양강면
영동정수장,충청북도,영동군,영동읍,4374025000,43740250,영동읍
영동정수장,충청북도,영동군,용산면,4374031000,43740310,용산면
영등포정수장,서울특별시,서울특별시,가양1동,1150060300,11500104,가양동
영등포정수장,서울특별시,서울특별시,가양2동,1150060400,11500104,가양동
영등포정수장,서울특별시,서울특별시,가양3동,1150060500,11500104,가양동
영등포정수장,서울특별시,서울특별시,개봉1동,1153074000,11530107,개봉동
영등포정수장,서울특별시,서울특별시,개봉2동,1153075000,11530107,개봉동
영등포정수장,서울특별시,서울특별시,개봉3동,1153076000,11530107,개봉동
영등포정수장,서울특별시,서울특별시,고척1동,1153072000,11530106,고척동
영등포정수장,서울특별시,서울특별시,고척2동,1153073000,11530106,고척동
영등포정수장,서울특별시,서울특별시,공항동,1150062000,11500105,마곡동
영등포정수장,서울특별시,서울특별시,구로1동,1153052000,11530102,구로동
영등포정수장,서울특별시,서울특별시,독산2동,1154562000,11545102,독산동
영등포정수장,서울특별시,서울특별시,독산3동,1154563000,11545102,독산동
영등포정수장,서울특별시,서울특별시,독산4동,1154564000,11545102,독산동
영등포정수장,서울특별시,서울특별시,등촌1동,1150052000,11500102,등촌동
영등포정수장,서울특별시,서울특별시,등촌2동,1150053000,11500102,등촌동
영등포정수장,서울특별시,서울특별시,등촌3동,1150053500,11500102,등촌동
영등포정수장,서울특별시,서울특별시,목1동,1147051000,11470102,목동
영등포정수장,서울특별시,서울특별시,목2동,1147052000,11470102,목동
영등포정수장,서울특별시,서울특별시,목3동,1147053000,11470102,목동
영등포정수장,서울특별시,서울특별시,목4동,1147054000,11470102,목동
영등포정수장,서울특별시,서울특별시,목5동,1147055000,11470102,목동
영등포정수장,서울특별시,서울특별시,발산1동,1150061100,11500105,마곡동
